#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 09 49 247  1.1 99.0 99.00 99.00 99.00 999 1024.0   6.4 999.0 999.0 99.0 99.00
2019 01 02 10 49 235  1.0 99.0 99.00 99.00 99.00 999 1024.0   5.9 999.0 999.0 99.0 99.00
2019 01 02 11 59 231  0.7 99.0 99.00 99.00 99.00 999 1024.0   5.7 999.0 999.0 99.0 99.00
2019 01 02 14 11 999  0.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 14 53 999  1.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 15 53 999  0.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 16 53 999  1.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 17 53 999  1.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 18 53 999  3.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2019 01 02 20 23 324  2.9 99.0 99.00 99.00 99.00 999 1024.0   9.2 999.0 999.0 99.0 99.00
2019 01 02 20 49 332  4.0 99.0 99.00 99.00 99.00 999 1023.0   9.6 999.0 999.0 99.0 99.00
2019 01 02 21 49 323  4.6 99.0 99.00 99.00 99.00 999 1023.0  10.6 999.0 999.0 99.0 99.00
2019 01 02 22 53 292  1.7 99.0 99.00 99.00 99.00 999 1023.0  11.3 999.0 999.0 99.0 99.00
2019 01 02 23 49 302  1.0 99.0 99.00 99.00 99.00 999 1023.0   9.9 999.0 999.0 99.0 99.00
2019 01 03 00 49 250  1.7 99.0 99.00 99.00 99.00 999 1023.0   9.7 999.0 999.0 99.0 99.00
2019 01 03 01 49 293  2.2 99.0 99.00 99.00 99.00 999 1024.0   9.7 999.0 999.0 99.0 99.00
2019 01 03 02 53 302  1.3 99.0 99.00 99.00 99.00 999 1024.0   9.7 999.0 999.0 99.0 99.00
2019 01 03 03 49 280  1.0 99.0 99.00 99.00 99.00 999 1024.0   9.4 999.0 999.0 99.0 99.00
2019 01 03 04 49 241  1.0 99.0 99.00 99.00 99.00 999 1024.0   9.0 999.0 999.0 99.0 99.00
2019 01 03 05 49 261  1.7 99.0 99.00 99.00 99.00 999 1025.0   8.7 999.0 999.0 99.0 99.00
2019 01 03 06 49 280  1.9 99.0 99.00 99.00 99.00 999 1025.0   8.2 999.0 999.0 99.0 99.00
2019 01 03 07 49 283  1.7 99.0 99.00 99.00 99.00 999 1025.0   7.7 999.0 999.0 99.0 99.00
2019 01 03 08 49 336  1.6 99.0 99.00 99.00 99.00 999 1025.0   7.1 999.0 999.0 99.0 99.00
2019 01 03 09 49 261  1.1 99.0 99.00 99.00 99.00 999 1025.0   6.6 999.0 999.0 99.0 99.00
2019 01 03 10 49 281  1.7 99.0 99.00 99.00 99.00 999 1025.0   6.1 999.0 999.0 99.0 99.00
2019 01 03 11 49 315  1.7 99.0 99.00 99.00 99.00 999 1024.0   6.1 999.0 999.0 99.0 99.00
2019 01 03 12 49 262  1.4 99.0 99.00 99.00 99.00 999 1024.0   5.7 999.0 999.0 99.0 99.00
2019 01 03 13 49 339  4.4 99.0 99.00 99.00 99.00 999 1024.0   6.9 999.0 999.0 99.0 99.00
2019 01 03 14 49 331  3.7 99.0 99.00 99.00 99.00 999 1024.0   6.9 999.0 999.0 99.0 99.00
2019 01 03 15 49 352  6.5 99.0 99.00 99.00 99.00 999 1025.0   7.2 999.0 999.0 99.0 99.00
2019 01 03 16 49 342  6.1 99.0 99.00 99.00 99.00 999 1025.0   7.1 999.0 999.0 99.0 99.00
2019 01 03 17 49 107  3.8 99.0 99.00 99.00 99.00 999 1025.0   8.2 999.0 999.0 99.0 99.00
2019 01 03 18 49  30  3.8 99.0 99.00 99.00 99.00 999 1025.0   9.5 999.0 999.0 99.0 99.00
2019 01 03 19 49 316  2.6 99.0 99.00 99.00 99.00 999 1023.0  10.3 999.0 999.0 99.0 99.00
2019 01 03 20 49 348  5.8 99.0 99.00 99.00 99.00 999 1022.0  10.4 999.0 999.0 99.0 99.00
2019 01 03 21 49 339  5.0 99.0 99.00 99.00 99.00 999 1021.0  10.6 999.0 999.0 99.0 99.00
2019 01 03 22 49 343  3.1 99.0 99.00 99.00 99.00 999 1021.0  11.0 999.0 999.0 99.0 99.00
2019 01 03 23 49 344  5.0 99.0 99.00 99.00 99.00 999 1021.0  10.7 999.0 999.0 99.0 99.00
2019 01 04 00 49  32  2.8 99.0 99.00 99.00 99.00 999 1020.0  10.8 999.0 999.0 99.0 99.00
2019 01 04 01 49 297  0.0 99.0 99.00 99.00 99.00 999 1020.0   9.5 999.0 999.0 99.0 99.00
2019 01 04 02 49 291  1.1 99.0 99.00 99.00 99.00 999 1020.0   8.8 999.0 999.0 99.0 99.00
2019 01 04 03 49 300  0.8 99.0 99.00 99.00 99.00 999 1020.0   8.7 999.0 999.0 99.0 99.00
2019 01 04 04 49 269  0.0 99.0 99.00 99.00 99.00 999 1020.0   8.4 999.0 999.0 99.0 99.00
2019 01 04 05 49 268  0.7 99.0 99.00 99.00 99.00 999 1020.0   8.5 999.0 999.0 99.0 99.00
2019 01 04 06 49 246  2.2 99.0 99.00 99.00 99.00 999 1020.0   8.5 999.0 999.0 99.0 99.00
2019 01 04 07 49 271  1.1 99.0 99.00 99.00 99.00 999 1020.0   8.3 999.0 999.0 99.0 99.00
2019 01 04 08 49 261  1.6 99.0 99.00 99.00 99.00 999 1019.0   7.9 999.0 999.0 99.0 99.00
2019 01 04 09 49 283  0.4 99.0 99.00 99.00 99.00 999 1019.0   7.8 999.0 999.0 99.0 99.00
2019 01 04 10 49 254  2.0 99.0 99.00 99.00 99.00 999 1019.0   7.4 999.0 999.0 99.0 99.00
2019 01 04 11 49 300  1.4 99.0 99.00 99.00 99.00 999 1018.0   6.8 999.0 999.0 99.0 99.00
2019 01 04 12 49 320  1.7 99.0 99.00 99.00 99.00 999 1017.0   6.7 999.0 999.0 99.0 99.00
2019 01 04 13 49 303  2.0 99.0 99.00 99.00 99.00 999 1016.0   6.5 999.0 999.0 99.0 99.00
2019 01 04 14 59 298  2.3 99.0 99.00 99.00 99.00 999 1017.0   6.5 999.0 999.0 99.0 99.00
2019 01 04 15 49 261  2.5 99.0 99.00 99.00 99.00 999 1017.0   6.9 999.0 999.0 99.0 99.00
2019 01 04 16 49 311  2.9 99.0 99.00 99.00 99.00 999 1017.0   8.0 999.0 999.0 99.0 99.00
2019 01 04 17 53 344  4.1 99.0 99.00 99.00 99.00 999 1017.0   8.3 999.0 999.0 99.0 99.00
2019 01 04 18 49 338  3.1 99.0 99.00 99.00 99.00 999 1017.0   8.7 999.0 999.0 99.0 99.00
2019 01 04 19 49 332  3.4 99.0 99.00 99.00 99.00 999 1016.0  10.1 999.0 999.0 99.0 99.00
2019 01 04 20 49 328  2.2 99.0 99.00 99.00 99.00 999 1015.0  10.9 999.0 999.0 99.0 99.00
2019 01 04 21 53 316  2.0 99.0 99.00 99.00 99.00 999 1015.0  11.4 999.0 999.0 99.0 99.00
2019 01 04 22 49 332  2.0 99.0 99.00 99.00 99.00 999 1014.0  11.6 999.0 999.0 99.0 99.00
2019 01 04 23 49 281  0.0 99.0 99.00 99.00 99.00 999 1013.0  10.5 999.0 999.0 99.0 99.00
2019 01 05 00 49 227  1.0 99.0 99.00 99.00 99.00 999 1013.0  10.6 999.0 999.0 99.0 99.00
2019 01 05 01 53 228  1.4 99.0 99.00 99.00 99.00 999 1012.0  10.5 999.0 999.0 99.0 99.00
2019 01 05 02 49 210  2.0 99.0 99.00 99.00 99.00 999 1012.0  10.3 999.0 999.0 99.0 99.00
2019 01 05 03 49 200  0.0 99.0 99.00 99.00 99.00 999 1013.0   9.7 999.0 999.0 99.0 99.00
2019 01 05 04 49 229  0.0 99.0 99.00 99.00 99.00 999 1012.0   9.1 999.0 999.0 99.0 99.00
2019 01 05 05 53 268  0.0 99.0 99.00 99.00 99.00 999 1012.0   8.9 999.0 999.0 99.0 99.00
2019 01 05 06 49 180  1.7 99.0 99.00 99.00 99.00 999 1011.0  10.3 999.0 999.0 99.0 99.00
2019 01 05 07 49 191  2.5 99.0 99.00 99.00 99.00 999 1010.0   9.7 999.0 999.0 99.0 99.00
2019 01 05 08 49 140  4.9 99.0 99.00 99.00 99.00 999 1010.0  10.6 999.0 999.0 99.0 99.00
2019 01 05 09 49 166  6.4 99.0 99.00 99.00 99.00 999 1009.0  11.0 999.0 999.0 99.0 99.00
2019 01 05 10 49 147  4.4 99.0 99.00 99.00 99.00 999 1008.0  11.8 999.0 999.0 99.0 99.00
2019 01 05 11 49 153  8.0 99.0 99.00 99.00 99.00 999 1007.0  11.4 999.0 999.0 99.0 99.00
2019 01 05 12 49 130  7.7 99.0 99.00 99.00 99.00 999 1007.0  11.5 999.0 999.0 99.0 99.00
2019 01 05 13 49 141  7.3 99.0 99.00 99.00 99.00 999 1006.0  11.3 999.0 999.0 99.0 99.00
2019 01 05 14 49 138  7.0 99.0 99.00 99.00 99.00 999 1006.0  10.9 999.0 999.0 99.0 99.00
2019 01 05 15 49 166  6.8 99.0 99.00 99.00 99.00 999 1005.0  10.8 999.0 999.0 99.0 99.00
2019 01 05 16 49 130 10.7 99.0 99.00 99.00 99.00 999 1004.0  11.2 999.0 999.0 99.0 99.00
2019 01 05 17 49 137  7.9 99.0 99.00 99.00 99.00 999 1005.0  12.0 999.0 999.0 99.0 99.00
2019 01 05 18 49 130  8.8 99.0 99.00 99.00 99.00 999 1005.0  11.5 999.0 999.0 99.0 99.00
2019 01 05 19 49 136  4.7 99.0 99.00 99.00 99.00 999 1004.0  12.7 999.0 999.0 99.0 99.00
2019 01 05 20 49 142  5.8 99.0 99.00 99.00 99.00 999 1004.0  12.0 999.0 999.0 99.0 99.00
2019 01 05 21 49 166  3.7 99.0 99.00 99.00 99.00 999 1004.0  11.2 999.0 999.0 99.0 99.00
2019 01 05 22 49 154  7.7 99.0 99.00 99.00 99.00 999 1005.0  12.5 999.0 999.0 99.0 99.00
2019 01 05 23 49  76  1.1 99.0 99.00 99.00 99.00 999 1005.0  12.0 999.0 999.0 99.0 99.00
2019 01 06 00 49  63  2.5 99.0 99.00 99.00 99.00 999 1007.0  11.6 999.0 999.0 99.0 99.00
2019 01 06 01 49 275  0.0 99.0 99.00 99.00 99.00 999 1008.0  12.2 999.0 999.0 99.0 99.00
2019 01 06 02 49 347  2.0 99.0 99.00 99.00 99.00 999 1009.0  12.0 999.0 999.0 99.0 99.00
2019 01 06 03 49 261  0.0 99.0 99.00 99.00 99.00 999 1010.0  10.9 999.0 999.0 99.0 99.00
2019 01 06 04 49 239  1.6 99.0 99.00 99.00 99.00 999 1011.0   9.8 999.0 999.0 99.0 99.00
2019 01 06 05 49 262  1.0 99.0 99.00 99.00 99.00 999 1012.0   9.4 999.0 999.0 99.0 99.00
2019 01 06 06 49 237  1.4 99.0 99.00 99.00 99.00 999 1012.0   8.9 999.0 999.0 99.0 99.00
2019 01 06 07 49 177  1.1 99.0 99.00 99.00 99.00 999 1012.0   8.6 999.0 999.0 99.0 99.00
2019 01 06 08 49 219  0.0 99.0 99.00 99.00 99.00 999 1013.0  10.3 999.0 999.0 99.0 99.00
2019 01 06 09 49 246  1.7 99.0 99.00 99.00 99.00 999 1013.0   8.7 999.0 999.0 99.0 99.00
2019 01 06 10 49 220  1.1 99.0 99.00 99.00 99.00 999 1013.0   9.1 999.0 999.0 99.0 99.00
2019 01 06 11 49 152  3.4 99.0 99.00 99.00 99.00 999 1013.0   9.8 999.0 999.0 99.0 99.00
2019 01 06 12 49 162  3.7 99.0 99.00 99.00 99.00 999 1013.0   9.7 999.0 999.0 99.0 99.00
2019 01 06 13 49 141  4.6 99.0 99.00 99.00 99.00 999 1012.0  10.5 999.0 999.0 99.0 99.00
2019 01 06 14 49 144  5.9 99.0 99.00 99.00 99.00 999 1012.0  10.7 999.0 999.0 99.0 99.00
2019 01 06 15 49 148  9.1 99.0 99.00 99.00 99.00 999 1012.0  10.1 999.0 999.0 99.0 99.00
2019 01 06 16 49 153  8.2 99.0 99.00 99.00 99.00 999 1012.0  10.0 999.0 999.0 99.0 99.00
2019 01 06 17 49 171  4.6 99.0 99.00 99.00 99.00 999 1013.0  10.1 999.0 999.0 99.0 99.00
2019 01 06 18 49 143  8.8 99.0 99.00 99.00 99.00 999 1011.0  10.0 999.0 999.0 99.0 99.00
2019 01 06 19 49 139  9.4 99.0 99.00 99.00 99.00 999 1010.0   9.6 999.0 999.0 99.0 99.00
2019 01 06 20 49 124  7.7 99.0 99.00 99.00 99.00 999 1009.0  11.5 999.0 999.0 99.0 99.00
2019 01 06 21 49 130  6.4 99.0 99.00 99.00 99.00 999 1008.0  10.4 999.0 999.0 99.0 99.00
2019 01 06 22 49 145  8.8 99.0 99.00 99.00 99.00 999 1007.0  10.2 999.0 999.0 99.0 99.00
2019 01 06 23 49 154  8.6 99.0 99.00 99.00 99.00 999 1006.0  10.1 999.0 999.0 99.0 99.00
2019 01 07 00 49 186  2.3 99.0 99.00 99.00 99.00 999 1005.0  12.6 999.0 999.0 99.0 99.00
2019 01 07 01 49 135  9.2 99.0 99.00 99.00 99.00 999 1005.0  13.5 999.0 999.0 99.0 99.00
2019 01 07 02 49 167  6.8 99.0 99.00 99.00 99.00 999 1006.0  13.9 999.0 999.0 99.0 99.00
2019 01 07 03 49  80  1.3 99.0 99.00 99.00 99.00 999 1007.0  13.8 999.0 999.0 99.0 99.00
2019 01 07 04 49 128  5.3 99.0 99.00 99.00 99.00 999 1008.0  13.7 999.0 999.0 99.0 99.00
2019 01 07 05 49 224  1.0 99.0 99.00 99.00 99.00 999 1009.0  12.7 999.0 999.0 99.0 99.00
2019 01 07 06 49 204  2.8 99.0 99.00 99.00 99.00 999 1011.0  11.2 999.0 999.0 99.0 99.00
2019 01 07 07 49 167  0.0 99.0 99.00 99.00 99.00 999 1013.0  10.8 999.0 999.0 99.0 99.00
2019 01 07 08 49 219  3.5 99.0 99.00 99.00 99.00 999 1015.0  10.5 999.0 999.0 99.0 99.00
2019 01 07 09 49 114  0.0 99.0 99.00 99.00 99.00 999 1017.0  10.0 999.0 999.0 99.0 99.00
2019 01 07 10 59 246  1.3 99.0 99.00 99.00 99.00 999 1018.0   9.3 999.0 999.0 99.0 99.00
2019 01 07 11 49 181  2.0 99.0 99.00 99.00 99.00 999 1018.0   9.4 999.0 999.0 99.0 99.00
2019 01 07 12 49 304  0.0 99.0 99.00 99.00 99.00 999 1019.0   8.9 999.0 999.0 99.0 99.00
2019 01 07 13 49 208  0.5 99.0 99.00 99.00 99.00 999 1019.0   9.0 999.0 999.0 99.0 99.00
2019 01 07 14 49 228  2.0 99.0 99.00 99.00 99.00 999 1020.0   9.8 999.0 999.0 99.0 99.00
2019 01 07 15 49 211  0.0 99.0 99.00 99.00 99.00 999 1021.0   9.7 999.0 999.0 99.0 99.00
2019 01 07 16 49 327  1.4 99.0 99.00 99.00 99.00 999 1022.0  10.1 999.0 999.0 99.0 99.00
2019 01 07 17 49  27  0.4 99.0 99.00 99.00 99.00 999 1022.0  10.1 999.0 999.0 99.0 99.00
2019 01 07 18 49 328  1.9 99.0 99.00 99.00 99.00 999 1022.0  10.7 999.0 999.0 99.0 99.00
2019 01 07 19 49 342  1.6 99.0 99.00 99.00 99.00 999 1021.0  10.3 999.0 999.0 99.0 99.00
2019 01 07 20 49 339  2.6 99.0 99.00 99.00 99.00 999 1020.0  10.5 999.0 999.0 99.0 99.00
2019 01 07 21 49 331  1.9 99.0 99.00 99.00 99.00 999 1021.0  11.1 999.0 999.0 99.0 99.00
2019 01 07 22 53 304  1.7 99.0 99.00 99.00 99.00 999 1021.0  11.7 999.0 999.0 99.0 99.00
2019 01 07 23 49 329  2.0 99.0 99.00 99.00 99.00 999 1021.0  11.5 999.0 999.0 99.0 99.00
2019 01 08 00 49 313  1.0 99.0 99.00 99.00 99.00 999 1021.0  11.9 999.0 999.0 99.0 99.00
2019 01 08 01 49 318  1.6 99.0 99.00 99.00 99.00 999 1021.0  12.0 999.0 999.0 99.0 99.00
2019 01 08 02 49 285  1.6 99.0 99.00 99.00 99.00 999 1021.0  12.1 999.0 999.0 99.0 99.00
2019 01 08 03 49 283  1.9 99.0 99.00 99.00 99.00 999 1021.0  11.9 999.0 999.0 99.0 99.00
2019 01 08 04 49 320  1.3 99.0 99.00 99.00 99.00 999 1021.0  11.8 999.0 999.0 99.0 99.00
2019 01 08 05 49 306  1.4 99.0 99.00 99.00 99.00 999 1020.0  11.4 999.0 999.0 99.0 99.00
2019 01 08 06 49 278  1.3 99.0 99.00 99.00 99.00 999 1020.0  11.0 999.0 999.0 99.0 99.00
2019 01 08 07 49 248  0.0 99.0 99.00 99.00 99.00 999 1019.0  10.4 999.0 999.0 99.0 99.00
2019 01 08 08 49 278  0.0 99.0 99.00 99.00 99.00 999 1019.0  10.5 999.0 999.0 99.0 99.00
2019 01 08 09 49 326  2.2 99.0 99.00 99.00 99.00 999 1019.0  10.6 999.0 999.0 99.0 99.00
2019 01 08 10 49 290  1.4 99.0 99.00 99.00 99.00 999 1018.0  10.6 999.0 999.0 99.0 99.00
2019 01 08 11 49 317  2.5 99.0 99.00 99.00 99.00 999 1018.0  10.4 999.0 999.0 99.0 99.00
2019 01 08 12 49 306  2.6 99.0 99.00 99.00 99.00 999 1017.0  10.5 999.0 999.0 99.0 99.00
2019 01 08 13 49 324  2.9 99.0 99.00 99.00 99.00 999 1017.0  10.7 999.0 999.0 99.0 99.00
2019 01 08 14 49 325  2.2 99.0 99.00 99.00 99.00 999 1017.0  10.3 999.0 999.0 99.0 99.00
2019 01 08 15 49 279  1.7 99.0 99.00 99.00 99.00 999 1017.0  10.0 999.0 999.0 99.0 99.00
2019 01 08 16 49 327  2.2 99.0 99.00 99.00 99.00 999 1018.0  10.4 999.0 999.0 99.0 99.00
2019 01 08 17 49 322  3.5 99.0 99.00 99.00 99.00 999 1019.0  10.2 999.0 999.0 99.0 99.00
2019 01 08 18 49 329  2.0 99.0 99.00 99.00 99.00 999 1018.0  10.2 999.0 999.0 99.0 99.00
2019 01 08 19 49 333  0.7 99.0 99.00 99.00 99.00 999 1017.0  10.7 999.0 999.0 99.0 99.00
2019 01 08 20 49 336  2.0 99.0 99.00 99.00 99.00 999 1015.0  10.8 999.0 999.0 99.0 99.00
2019 01 08 21 49 322  2.2 99.0 99.00 99.00 99.00 999 1015.0  10.9 999.0 999.0 99.0 99.00
2019 01 08 22 49 259  0.0 99.0 99.00 99.00 99.00 999 1014.0  13.3 999.0 999.0 99.0 99.00
2019 01 08 23 49 344  0.0 99.0 99.00 99.00 99.00 999 1014.0  12.8 999.0 999.0 99.0 99.00
2019 01 09 00 49 246  0.5 99.0 99.00 99.00 99.00 999 1013.0  12.9 999.0 999.0 99.0 99.00
2019 01 09 01 49 211  1.3 99.0 99.00 99.00 99.00 999 1014.0  14.6 999.0 999.0 99.0 99.00
2019 01 09 02 49 202  2.5 99.0 99.00 99.00 99.00 999 1014.0  14.1 999.0 999.0 99.0 99.00
2019 01 09 03 49 158  3.4 99.0 99.00 99.00 99.00 999 1014.0  14.6 999.0 999.0 99.0 99.00
2019 01 09 04 49 154  7.3 99.0 99.00 99.00 99.00 999 1012.0  14.9 999.0 999.0 99.0 99.00
2019 01 09 05 49 130  6.5 99.0 99.00 99.00 99.00 999 1013.0  14.4 999.0 999.0 99.0 99.00
2019 01 09 06 49 137  4.4 99.0 99.00 99.00 99.00 999 1013.0  13.6 999.0 999.0 99.0 99.00
2019 01 09 07 49 134  9.2 99.0 99.00 99.00 99.00 999 1013.0  14.7 999.0 999.0 99.0 99.00
2019 01 09 08 49 165  3.7 99.0 99.00 99.00 99.00 999 1013.0  12.7 999.0 999.0 99.0 99.00
2019 01 09 09 53 120  4.0 99.0 99.00 99.00 99.00 999 1014.0  13.7 999.0 999.0 99.0 99.00
2019 01 09 10 49 159  1.6 99.0 99.00 99.00 99.00 999 1014.0  13.6 999.0 999.0 99.0 99.00
2019 01 09 11 49 119  3.7 99.0 99.00 99.00 99.00 999 1015.0  13.7 999.0 999.0 99.0 99.00
2019 01 09 12 49 174  4.4 99.0 99.00 99.00 99.00 999 1015.0  13.8 999.0 999.0 99.0 99.00
2019 01 09 13 49 204  2.9 99.0 99.00 99.00 99.00 999 1016.0  14.1 999.0 999.0 99.0 99.00
2019 01 09 14 49 146  1.9 99.0 99.00 99.00 99.00 999 1016.0  13.6 999.0 999.0 99.0 99.00
2019 01 09 15 49 154  3.8 99.0 99.00 99.00 99.00 999 1017.0  13.6 999.0 999.0 99.0 99.00
2019 01 09 16 49 121  4.9 99.0 99.00 99.00 99.00 999 1018.0  14.0 999.0 999.0 99.0 99.00
2019 01 09 17 49 161  2.6 99.0 99.00 99.00 99.00 999 1019.0  13.8 999.0 999.0 99.0 99.00
2019 01 09 18 49 125  4.1 99.0 99.00 99.00 99.00 999 1019.0  14.2 999.0 999.0 99.0 99.00
2019 01 09 19 49 137  5.3 99.0 99.00 99.00 99.00 999 1018.0  14.8 999.0 999.0 99.0 99.00
2019 01 09 20 49 168  3.4 99.0 99.00 99.00 99.00 999 1018.0  14.8 999.0 999.0 99.0 99.00
2019 01 09 21 49 156  3.2 99.0 99.00 99.00 99.00 999 1018.0  14.0 999.0 999.0 99.0 99.00
2019 01 09 22 49 201  3.1 99.0 99.00 99.00 99.00 999 1018.0  14.2 999.0 999.0 99.0 99.00
2019 01 09 23 49 180  2.8 99.0 99.00 99.00 99.00 999 1018.0  14.1 999.0 999.0 99.0 99.00
2019 01 10 00 49 214  0.8 99.0 99.00 99.00 99.00 999 1019.0  13.9 999.0 999.0 99.0 99.00
2019 01 10 01 49 167  2.9 99.0 99.00 99.00 99.00 999 1020.0  13.8 999.0 999.0 99.0 99.00
2019 01 10 02 49 198  1.9 99.0 99.00 99.00 99.00 999 1020.0  13.4 999.0 999.0 99.0 99.00
2019 01 10 03 49 205  1.7 99.0 99.00 99.00 99.00 999 1021.0  12.8 999.0 999.0 99.0 99.00
2019 01 10 04 49 317  1.0 99.0 99.00 99.00 99.00 999 1022.0  12.6 999.0 999.0 99.0 99.00
2019 01 10 05 49 214  1.1 99.0 99.00 99.00 99.00 999 1022.0  12.5 999.0 999.0 99.0 99.00
2019 01 10 06 53 194  2.5 99.0 99.00 99.00 99.00 999 1022.0  12.3 999.0 999.0 99.0 99.00
2019 01 10 07 49 235  0.0 99.0 99.00 99.00 99.00 999 1022.0  11.2 999.0 999.0 99.0 99.00
2019 01 10 08 49 300  0.8 99.0 99.00 99.00 99.00 999 1022.0  11.4 999.0 999.0 99.0 99.00
2019 01 10 09 49 223  1.1 99.0 99.00 99.00 99.00 999 1022.0  10.2 999.0 999.0 99.0 99.00
2019 01 10 10 49 251  0.0 99.0 99.00 99.00 99.00 999 1022.0  10.6 999.0 999.0 99.0 99.00
2019 01 10 11 49 320  1.4 99.0 99.00 99.00 99.00 999 1023.0  10.4 999.0 999.0 99.0 99.00
2019 01 10 12 49 304  0.4 99.0 99.00 99.00 99.00 999 1022.0  10.0 999.0 999.0 99.0 99.00
