#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 11 10 05 06 324  4.3  8.1 99.00 99.00 99.00 999 1014.4  12.2 999.0 999.0 99.0 99.00
2016 11 10 05 12 327  5.2  7.8 99.00 99.00 99.00 999 1014.5  12.1 999.0 999.0 99.0 99.00
2016 11 10 05 18 326  5.0  7.4 99.00 99.00 99.00 999 1014.4  12.1 999.0 999.0 99.0 99.00
2016 11 10 05 24 326  5.9  8.3 99.00 99.00 99.00 999 1014.4  12.0 999.0 999.0 99.0 99.00
2016 11 10 05 30 327  6.5  9.0 99.00 99.00 99.00 999 1014.4  12.0 999.0 999.0 99.0 99.00
2016 11 10 05 36 324  6.8 10.0 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2016 11 10 05 42 325  5.7  9.7 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2016 11 10 05 48 328  6.5  9.2 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2016 11 10 05 54 329  6.4  9.1 99.00 99.00 99.00 999 1014.4  11.9 999.0 999.0 99.0 99.00
2016 11 10 06 00 333  6.2  9.1 99.00 99.00 99.00 999 1014.4  11.9 999.0 999.0 99.0 99.00
2016 11 10 06 06 329  6.0 10.3 99.00 99.00 99.00 999 1014.4  11.9 999.0 999.0 99.0 99.00
2016 11 10 06 12 332  5.7 10.7 99.00 99.00 99.00 999 1014.5  11.8 999.0 999.0 99.0 99.00
2016 11 10 06 18 329  6.3  9.1 99.00 99.00 99.00 999 1014.6  11.8 999.0 999.0 99.0 99.00
2016 11 10 06 24 324  7.1 10.2 99.00 99.00 99.00 999 1014.7  11.7 999.0 999.0 99.0 99.00
2016 11 10 06 30 330  6.6  9.9 99.00 99.00 99.00 999 1014.7  11.6 999.0 999.0 99.0 99.00
2016 11 10 06 36 325  7.0 10.2 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2016 11 10 06 42 327  5.9  9.6 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2016 11 10 06 48 330  6.5  8.9 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2016 11 10 06 54 336  8.9 11.3 99.00 99.00 99.00 999 1015.0  11.4 999.0 999.0 99.0 99.00
2016 11 10 07 00 335  7.3 11.9 99.00 99.00 99.00 999 1015.0  11.6 999.0 999.0 99.0 99.00
2016 11 10 07 06 325  6.1  9.7 99.00 99.00 99.00 999 1015.2  11.5 999.0 999.0 99.0 99.00
